图像路径,文件名,真实标签,真实标签索引,预测标签,预测标签索引,是否预测正确,预测置信度,真实标签置信度,概率_dyed-lifted-polyps,概率_dyed-resection-margins,概率_esophagitis,概率_normal-cecum,概率_normal-pylorus,概率_normal-z-line,概率_polyps,概率_ulcerative-colitis
./dataset/train\dyed-lifted-polyps\26ddc503-33aa-4896-b783-92a2cb59ebee.jpg,26ddc503-33aa-4896-b783-92a2cb59ebee.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9415101,0.9415101,0.9415101,0.058397975,3.5403712e-06,1.4734253e-05,2.0725649e-05,3.33027e-06,4.7587255e-05,1.9903653e-06
./dataset/train\dyed-lifted-polyps\26e6dc9a-1e5f-4501-9ecf-8467711455b5.jpg,26e6dc9a-1e5f-4501-9ecf-8467711455b5.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99994564,0.99994564,0.99994564,2.0877545e-05,6.5865365e-08,5.98041e-06,6.1753767e-06,1.6503476e-06,7.704556e-06,1.1928077e-05
./dataset/train\dyed-lifted-polyps\26e73de4-a082-413e-af3d-76b939ec9648.jpg,26e73de4-a082-413e-af3d-76b939ec9648.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.981968,0.981968,0.981968,0.017806903,9.539449e-07,7.6822216e-05,5.1593906e-05,5.2748504e-07,7.5925556e-05,1.9246241e-05
./dataset/train\dyed-lifted-polyps\274c61a7-69b5-400b-ac06-76539d737035.jpg,274c61a7-69b5-400b-ac06-76539d737035.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.82454294,0.82454294,0.82454294,0.1753756,1.663779e-06,2.8629893e-05,1.0480961e-06,9.732872e-06,1.3456505e-05,2.6843174e-05
./dataset/train\dyed-lifted-polyps\275f28fc-f798-4807-8c87-e488c34a7822.jpg,275f28fc-f798-4807-8c87-e488c34a7822.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8459294,0.8459294,0.8459294,0.11123111,0.0010613924,9.2118137e-07,0.00066956406,0.000104639184,0.03674219,0.004260764
./dataset/train\dyed-lifted-polyps\27d59bea-25a5-49a6-a51a-3c84d7501ac8.jpg,27d59bea-25a5-49a6-a51a-3c84d7501ac8.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8768603,0.8768603,0.8768603,0.121772744,3.8831775e-05,0.0007098292,0.00016680971,0.00018432025,5.1156072e-05,0.00021593041
./dataset/train\dyed-lifted-polyps\296d0174-71f2-4022-9cad-5f14517ddd43.jpg,296d0174-71f2-4022-9cad-5f14517ddd43.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9996878,0.9996878,0.9996878,0.00017165836,2.11261e-06,4.8950534e-07,3.162652e-05,1.9854315e-06,0.00010305677,1.2374267e-06
./dataset/train\dyed-lifted-polyps\29d0baf9-5e97-401e-a788-ac46d55f93c9.jpg,29d0baf9-5e97-401e-a788-ac46d55f93c9.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9997402,0.9997402,0.9997402,0.00021308372,1.0600146e-05,5.08371e-07,1.2830711e-06,1.364055e-05,7.070782e-06,1.3659243e-05
./dataset/train\dyed-lifted-polyps\2ba7feb4-9053-45e4-9f43-b715dc6ce951.jpg,2ba7feb4-9053-45e4-9f43-b715dc6ce951.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99377054,0.99377054,0.99377054,0.006161335,5.964653e-06,7.263964e-06,1.5915239e-05,2.2469292e-05,5.9827694e-06,1.0497694e-05
./dataset/train\dyed-lifted-polyps\2c3d00a1-22a5-48e6-bf4f-737606d98a34.jpg,2c3d00a1-22a5-48e6-bf4f-737606d98a34.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.98977774,0.98977774,0.98977774,0.009736403,7.966398e-06,8.834467e-05,0.00015696719,1.5934185e-05,5.564718e-05,0.00016100248
./dataset/train\dyed-lifted-polyps\2cf6ee7b-3d8c-4cd2-bd0e-6b1dd0abe63d.jpg,2cf6ee7b-3d8c-4cd2-bd0e-6b1dd0abe63d.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9949502,0.9949502,0.9949502,0.004848447,0.00012430851,2.3793227e-06,1.7176266e-06,3.063569e-06,6.202781e-05,7.884251e-06
./dataset/train\dyed-lifted-polyps\2d0ab1d2-fec4-4704-90d5-556f2dff9d18.jpg,2d0ab1d2-fec4-4704-90d5-556f2dff9d18.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.97860694,0.97860694,0.97860694,0.02101173,8.692773e-06,0.00016331927,6.848473e-06,8.353781e-06,9.870283e-05,9.531082e-05
./dataset/train\dyed-lifted-polyps\2d49d0a3-549b-4fd0-bf3a-33f8456ee98f.jpg,2d49d0a3-549b-4fd0-bf3a-33f8456ee98f.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9469105,0.9469105,0.9469105,0.051197063,2.7470547e-05,0.00028030833,3.6682995e-05,2.4511693e-05,1.3885873e-05,0.0015096106
./dataset/train\dyed-lifted-polyps\2dd46d94-7dab-4dbd-b59e-e85cb2f0ea65.jpg,2dd46d94-7dab-4dbd-b59e-e85cb2f0ea65.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9927933,0.9927933,0.9927933,0.005366178,1.8754976e-05,0.00024960126,0.00011695989,1.6012329e-05,0.00015919564,0.0012800327
./dataset/train\dyed-lifted-polyps\2dfadc36-3a13-4f31-8d8f-192bdc89c9ab.jpg,2dfadc36-3a13-4f31-8d8f-192bdc89c9ab.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8556811,0.8556811,0.8556811,0.14358203,8.910836e-05,0.000460238,0.00010439883,6.976356e-05,5.4107268e-06,7.972132e-06
./dataset/train\dyed-lifted-polyps\2f68defc-2513-4d49-a52c-38cec6437daa.jpg,2f68defc-2513-4d49-a52c-38cec6437daa.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.999332,0.999332,0.999332,3.3509485e-05,9.482147e-06,7.7464836e-07,7.0580204e-06,1.0123501e-05,0.0005674898,3.9602426e-05
./dataset/train\dyed-lifted-polyps\2f87ab08-6908-4e20-af28-44ee91348191.jpg,2f87ab08-6908-4e20-af28-44ee91348191.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.96919495,0.96919495,0.96919495,0.030443009,1.370437e-06,4.3350406e-05,0.00011441522,1.0072223e-05,0.0001750078,1.782638e-05
./dataset/train\dyed-lifted-polyps\335adfe9-89ea-4ac7-bcba-1fdd4cc844da.jpg,335adfe9-89ea-4ac7-bcba-1fdd4cc844da.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9030519,0.9030519,0.9030519,0.09399683,1.4763575e-06,0.0016005572,7.752398e-06,7.998349e-06,0.00019354306,0.0011398641
./dataset/train\dyed-lifted-polyps\336e3a19-e49b-4753-ac07-bace29944b6a.jpg,336e3a19-e49b-4753-ac07-bace29944b6a.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.69221914,0.69221914,0.69221914,0.3076773,1.3039813e-06,3.6929512e-05,2.4441342e-05,1.3630056e-05,2.5799402e-05,1.4448191e-06
./dataset/train\dyed-lifted-polyps\33fc0255-cf9f-4a70-856c-0c897beeb8a7.jpg,33fc0255-cf9f-4a70-856c-0c897beeb8a7.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9997199,0.9997199,0.9997199,0.00017674104,1.1664936e-06,1.3726512e-06,1.2367452e-05,4.125841e-06,8.2099934e-05,2.1760736e-06
./dataset/train\dyed-lifted-polyps\349af834-8cea-4637-9441-c7bbf4c41484.jpg,349af834-8cea-4637-9441-c7bbf4c41484.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9952512,0.9952512,0.9952512,0.004629116,6.67255e-06,1.9095158e-05,1.2632669e-06,8.383572e-05,3.7855082e-06,4.9670944e-06
./dataset/train\dyed-lifted-polyps\34b834fd-3327-465b-a48a-b055427409b6.jpg,34b834fd-3327-465b-a48a-b055427409b6.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.94191265,0.94191265,0.94191265,0.05802194,6.0793013e-06,2.6487198e-06,2.8729944e-05,1.09495595e-05,9.306145e-06,7.694013e-06
./dataset/train\dyed-lifted-polyps\355bf366-f3c4-4f10-872e-c864b6fc878a.jpg,355bf366-f3c4-4f10-872e-c864b6fc878a.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9978817,0.9978817,0.9978817,0.002037578,1.0677499e-05,1.08083905e-05,2.4238732e-06,2.6522564e-06,4.2478416e-05,1.1709303e-05
./dataset/train\dyed-lifted-polyps\364c7d9c-f5f2-4af4-9a7e-62f8381d61fa.jpg,364c7d9c-f5f2-4af4-9a7e-62f8381d61fa.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9038263,0.9038263,0.9038263,0.0950939,1.8030758e-05,0.0003228033,0.00031643824,0.00010940271,0.00013522632,0.00017790834
./dataset/train\dyed-lifted-polyps\37ab3ed0-ff57-4138-bfbc-559cacb2fad5.jpg,37ab3ed0-ff57-4138-bfbc-559cacb2fad5.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.50693023,0.50693023,0.50693023,0.49295706,8.761069e-06,1.7050277e-05,1.0611403e-05,9.355934e-06,6.548724e-05,1.3814606e-06
./dataset/train\dyed-lifted-polyps\37e21c86-d49e-45ff-82d6-b9ba47709738.jpg,37e21c86-d49e-45ff-82d6-b9ba47709738.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99632746,0.99632746,0.99632746,0.0034826002,6.967043e-07,4.3792647e-06,3.2690784e-06,9.2066597e-07,1.1895098e-05,0.00016869792
./dataset/train\dyed-lifted-polyps\386d9361-8919-489d-9058-41357b26200f.jpg,386d9361-8919-489d-9058-41357b26200f.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99671954,0.99671954,0.99671954,0.003228877,3.9544334e-06,6.2081454e-06,5.04076e-06,3.7792524e-06,1.6928636e-05,1.5741029e-05
./dataset/train\dyed-lifted-polyps\389c76a0-5206-4a9e-8904-754938f84146.jpg,389c76a0-5206-4a9e-8904-754938f84146.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.6549713,0.6549713,0.6549713,0.34486976,8.029629e-05,1.546684e-05,2.4999412e-05,2.8850536e-05,2.3795792e-06,6.9288976e-06
./dataset/train\dyed-lifted-polyps\38bfe2a5-7deb-48fe-bc44-feec0d23f6d2.jpg,38bfe2a5-7deb-48fe-bc44-feec0d23f6d2.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9900069,0.9900069,0.9900069,0.00971171,4.367794e-06,6.0721224e-05,5.4214175e-05,1.7565651e-05,6.3697655e-05,8.0771184e-05
./dataset/train\dyed-lifted-polyps\39e8d8b9-afcc-4c08-84dd-eddc315cba26.jpg,39e8d8b9-afcc-4c08-84dd-eddc315cba26.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9880454,0.9880454,0.9880454,0.011917476,9.98509e-08,2.851435e-07,1.6261496e-05,1.1938987e-06,2.982836e-06,1.6386335e-05
./dataset/train\dyed-lifted-polyps\3a2eb8e7-3705-420a-9f99-66db347def47.jpg,3a2eb8e7-3705-420a-9f99-66db347def47.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.95360124,0.95360124,0.95360124,0.043497838,1.995097e-05,5.5225366e-05,0.0004700444,1.5849986e-05,1.6155573e-05,0.0023236328
./dataset/train\dyed-lifted-polyps\3a5ef56b-2d9a-45d1-8bcf-94da028b2c99.jpg,3a5ef56b-2d9a-45d1-8bcf-94da028b2c99.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9993698,0.9993698,0.9993698,0.0005339172,9.556691e-07,8.321344e-06,2.3401672e-06,3.945065e-05,3.892791e-05,6.2262975e-06
./dataset/train\dyed-lifted-polyps\3abafd3e-b465-4c95-adec-6d5afcdbc61b.jpg,3abafd3e-b465-4c95-adec-6d5afcdbc61b.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.93621916,0.93621916,0.93621916,0.060975984,5.7224133e-05,0.00028186056,0.00026149358,3.9201543e-05,7.6371325e-05,0.0020886445
./dataset/train\dyed-lifted-polyps\3afd1bd8-523b-46c8-b33a-c8f596fff718.jpg,3afd1bd8-523b-46c8-b33a-c8f596fff718.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.98799545,0.98799545,0.98799545,0.011994538,7.7841827e-07,8.9838227e-07,2.5902577e-06,1.9039603e-06,8.2670635e-07,2.995236e-06
./dataset/train\dyed-lifted-polyps\3b38e82c-3f44-45ab-a4ad-1cbd1b7fbdc2.jpg,3b38e82c-3f44-45ab-a4ad-1cbd1b7fbdc2.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9976203,0.9976203,0.9976203,0.001847642,2.3237762e-06,0.00031714223,5.579872e-05,1.782511e-05,8.423596e-05,5.4699336e-05
./dataset/train\dyed-lifted-polyps\3c38d8a9-52d4-415e-b8a2-25fa28d87393.jpg,3c38d8a9-52d4-415e-b8a2-25fa28d87393.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9689761,0.9689761,0.9689761,0.024326678,0.0001704779,0.00021414126,0.0010573122,4.905504e-05,0.0018871876,0.0033190385
./dataset/train\dyed-lifted-polyps\3c5a1e94-3952-4d2f-93f5-3818d1a4a63e.jpg,3c5a1e94-3952-4d2f-93f5-3818d1a4a63e.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9979133,0.9979133,0.9979133,0.001953714,5.814823e-07,1.4912565e-05,2.4150318e-06,1.7362502e-06,0.00011088596,2.4682033e-06
./dataset/train\dyed-lifted-polyps\3d266fb8-1d98-4e93-afd8-d339f4ad57bf.jpg,3d266fb8-1d98-4e93-afd8-d339f4ad57bf.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.80460984,0.80460984,0.80460984,0.19523306,2.0589297e-05,1.2532607e-06,1.9563395e-05,3.4348875e-05,7.799549e-05,3.313179e-06
./dataset/train\dyed-lifted-polyps\3d3e760a-b3d2-4f91-ab6e-4cc554393df3.jpg,3d3e760a-b3d2-4f91-ab6e-4cc554393df3.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9667713,0.9667713,0.9667713,0.03290835,5.6849484e-07,3.1302632e-06,0.00021582129,4.0911782e-05,4.7551646e-05,1.2257405e-05
./dataset/train\dyed-lifted-polyps\3e775a06-d462-4902-bda1-0f89f0b4cdde.jpg,3e775a06-d462-4902-bda1-0f89f0b4cdde.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9912675,0.9912675,0.9912675,0.008529826,1.9731544e-07,6.2208137e-06,6.166949e-06,1.6251333e-06,0.00013547507,5.301072e-05
./dataset/train\dyed-lifted-polyps\3e98c394-c1d0-41fe-ae41-6ae173d4ad18.jpg,3e98c394-c1d0-41fe-ae41-6ae173d4ad18.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9635693,0.9635693,0.9635693,0.036347385,4.970214e-07,3.2478634e-05,9.417335e-06,9.193183e-06,3.100963e-05,7.2658935e-07
./dataset/train\dyed-lifted-polyps\3ea62810-2d4f-4c9f-a227-bb4077865e2c.jpg,3ea62810-2d4f-4c9f-a227-bb4077865e2c.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9372597,0.9372597,0.9372597,0.062461752,4.0236882e-06,0.00018399228,8.219863e-06,7.039093e-06,7.233214e-05,3.0066763e-06
./dataset/train\dyed-lifted-polyps\3fe68ea3-2c1c-4577-99b6-43c03e853848.jpg,3fe68ea3-2c1c-4577-99b6-43c03e853848.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9977991,0.9977991,0.9977991,0.00078250736,0.00030104868,5.8361366e-06,0.00013478953,0.00057652924,0.0001050404,0.00029520394
./dataset/train\dyed-lifted-polyps\3fff713a-a007-4ac9-a67d-e646098c5231.jpg,3fff713a-a007-4ac9-a67d-e646098c5231.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.62378496,0.62378496,0.62378496,0.37611923,3.4559034e-05,3.351262e-06,3.581576e-05,1.3755316e-05,7.12023e-06,1.250547e-06
./dataset/train\dyed-lifted-polyps\40f6ef85-0e89-457c-aaae-cabe2bbe47ea.jpg,40f6ef85-0e89-457c-aaae-cabe2bbe47ea.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.5665406,0.5665406,0.5665406,0.43285888,5.125115e-05,0.00012530807,2.6247071e-05,4.2046144e-05,0.0001559114,0.00019972498
./dataset/train\dyed-lifted-polyps\427bbdc5-d1b5-4ee3-afeb-c8091c9cb10f.jpg,427bbdc5-d1b5-4ee3-afeb-c8091c9cb10f.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.95101345,0.95101345,0.95101345,0.04855696,5.608274e-06,7.1405902e-06,0.00024380304,2.7022215e-05,0.0001387297,7.2365806e-06
./dataset/train\dyed-lifted-polyps\427f4ba3-0f04-4927-bea4-7f16654d0e1f.jpg,427f4ba3-0f04-4927-bea4-7f16654d0e1f.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9980609,0.9980609,0.9980609,0.0016811442,9.86304e-07,7.1939703e-06,4.1310004e-06,2.5025263e-06,0.00022542563,1.7727494e-05
./dataset/train\dyed-lifted-polyps\43bce302-c0c0-4dee-bfd3-adef610ecdfb.jpg,43bce302-c0c0-4dee-bfd3-adef610ecdfb.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9973852,0.9973852,0.9973852,0.0025986445,2.3728228e-07,5.9036524e-06,3.0225058e-06,2.7677042e-06,5.443414e-07,3.6850024e-06
./dataset/train\dyed-lifted-polyps\43f11034-7c6e-429e-98ef-cb9189a84fa6.jpg,43f11034-7c6e-429e-98ef-cb9189a84fa6.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9960938,0.9960938,0.9960938,0.0034433897,1.0843049e-06,5.9479014e-05,5.581678e-05,1.6940723e-05,0.0002539007,7.562575e-05
./dataset/train\dyed-lifted-polyps\44c2002a-abd6-42d9-8122-a131040e154c.jpg,44c2002a-abd6-42d9-8122-a131040e154c.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99880815,0.99880815,0.99880815,0.000612011,6.7939277e-06,8.676053e-06,7.0403817e-06,7.784569e-06,8.063708e-05,0.00046898494
./dataset/train\dyed-lifted-polyps\45e8f0ff-ebf4-46f9-a4bf-be217a59a552.jpg,45e8f0ff-ebf4-46f9-a4bf-be217a59a552.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9762872,0.9762872,0.9762872,0.022922138,5.0628678e-05,0.00013469973,1.27006015e-05,0.00019754407,5.308859e-06,0.00038972517
./dataset/train\dyed-lifted-polyps\46c77000-41c4-4bea-b252-6fa56cdb70e9.jpg,46c77000-41c4-4bea-b252-6fa56cdb70e9.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9604144,0.9604144,0.9604144,0.033959813,0.00020381203,0.0052503995,3.892506e-06,0.00013932136,1.8922125e-05,9.493767e-06
./dataset/train\dyed-lifted-polyps\47fefa1d-19a3-480c-92fd-2fb24d972e49.jpg,47fefa1d-19a3-480c-92fd-2fb24d972e49.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.972548,0.972548,0.972548,0.027394189,9.7253815e-06,7.750863e-07,3.3681943e-05,1.09656075e-05,2.0503837e-06,4.550617e-07
./dataset/train\dyed-lifted-polyps\4b5b559b-2603-4181-b0e6-433b9365f68e.jpg,4b5b559b-2603-4181-b0e6-433b9365f68e.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.97313213,0.97313213,0.97313213,0.026768012,6.1636006e-06,5.6267516e-05,1.3506406e-05,1.01769165e-05,3.0658987e-06,1.0677825e-05
./dataset/train\dyed-lifted-polyps\4b6a87ee-7bcf-479b-9bd1-d846931d40a9.jpg,4b6a87ee-7bcf-479b-9bd1-d846931d40a9.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99791867,0.99791867,0.99791867,0.001960105,6.1130445e-06,2.3918942e-06,7.337812e-05,2.3125567e-05,8.231438e-06,7.958646e-06
./dataset/train\dyed-lifted-polyps\4b781702-e434-418e-8b62-7519aefa8b71.jpg,4b781702-e434-418e-8b62-7519aefa8b71.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8166327,0.8166327,0.8166327,0.1823056,3.431723e-05,0.00030498006,4.2064996e-05,3.07488e-05,0.000640353,9.312022e-06
./dataset/train\dyed-lifted-polyps\4bf3c2fe-9570-49d3-afe0-8a233461ed38.jpg,4bf3c2fe-9570-49d3-afe0-8a233461ed38.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.98246205,0.98246205,0.98246205,0.017207935,1.1856823e-06,0.00028857111,1.643654e-05,1.03204975e-05,8.461355e-06,5.0797935e-06
./dataset/train\dyed-lifted-polyps\4c06ec7b-4c83-4cf1-8d74-c303ec439b23.jpg,4c06ec7b-4c83-4cf1-8d74-c303ec439b23.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.90337896,0.90337896,0.90337896,0.09651364,3.50111e-06,5.7897323e-06,6.4630134e-05,2.5552514e-05,6.5729378e-06,1.3375414e-06
./dataset/train\dyed-lifted-polyps\4c42ed3a-a609-44c8-bf79-8f9657a235b2.jpg,4c42ed3a-a609-44c8-bf79-8f9657a235b2.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.95293385,0.95293385,0.95293385,0.04671227,4.3989057e-06,0.0001812776,5.238892e-06,6.5473096e-06,2.7525052e-06,0.00015369827
./dataset/train\dyed-lifted-polyps\4c653e67-57f6-49c5-a139-20de06ce4938.jpg,4c653e67-57f6-49c5-a139-20de06ce4938.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9994036,0.9994036,0.9994036,0.0005811983,1.8399145e-07,1.8322248e-06,7.0180913e-06,1.5678577e-06,2.4410367e-06,2.1888284e-06
./dataset/train\dyed-lifted-polyps\4ef28303-6912-4aac-aa8f-b36ae3697096.jpg,4ef28303-6912-4aac-aa8f-b36ae3697096.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.999607,0.999607,0.999607,0.00023716144,2.8715544e-07,6.939418e-05,1.9812243e-05,9.776185e-07,8.507449e-06,5.688618e-05
./dataset/train\dyed-lifted-polyps\4f712873-051a-418e-8cbd-8bf1f5f4ae23.jpg,4f712873-051a-418e-8cbd-8bf1f5f4ae23.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9567055,0.9567055,0.9567055,0.042812333,2.534532e-06,7.938044e-06,1.2216864e-05,2.0547457e-06,0.00041512764,4.2382388e-05
./dataset/train\dyed-lifted-polyps\4f7b8e85-a1ad-40c3-8ea0-60e2b682a045.jpg,4f7b8e85-a1ad-40c3-8ea0-60e2b682a045.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9970289,0.9970289,0.9970289,0.0024893258,4.9120144e-06,2.552811e-05,8.204248e-06,1.9976196e-06,0.00022291136,0.00021827636
./dataset/train\dyed-lifted-polyps\502d944d-ef30-49f8-ba03-e004fe6ee3a1.jpg,502d944d-ef30-49f8-ba03-e004fe6ee3a1.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.97842866,0.97842866,0.97842866,0.02154041,3.4081353e-07,3.436781e-06,5.1721163e-06,5.5336966e-07,1.9826937e-05,1.6709776e-06
./dataset/train\dyed-lifted-polyps\512ee76f-9cfd-4af3-ab7f-1bb442046162.jpg,512ee76f-9cfd-4af3-ab7f-1bb442046162.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9799534,0.9799534,0.9799534,0.019430343,6.247315e-07,0.00033178783,8.822218e-05,1.7368182e-05,8.708374e-05,9.1210866e-05
./dataset/train\dyed-lifted-polyps\519f6549-9ccc-4bf8-bffa-425776abc4c2.jpg,519f6549-9ccc-4bf8-bffa-425776abc4c2.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9905928,0.9905928,0.9905928,0.006762168,1.998869e-05,3.5648088e-06,0.001426748,0.00039874882,0.00013850736,0.00065756927
./dataset/train\dyed-lifted-polyps\51a73b57-e0ea-444f-b2c2-04cf90d57458.jpg,51a73b57-e0ea-444f-b2c2-04cf90d57458.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9605392,0.9605392,0.9605392,0.039151352,1.6701165e-06,0.0001310302,5.7807694e-05,2.8489487e-06,4.0867897e-05,7.5217125e-05
./dataset/train\dyed-lifted-polyps\51cacc12-b4f0-4f29-b7f5-20706932a617.jpg,51cacc12-b4f0-4f29-b7f5-20706932a617.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99811375,0.99811375,0.99811375,0.0017881561,2.7099537e-07,1.09509265e-05,2.5050995e-06,1.16164e-06,2.9902601e-05,5.3218515e-05
./dataset/train\dyed-lifted-polyps\538d0f31-be4d-431d-b432-79148471d8b2.jpg,538d0f31-be4d-431d-b432-79148471d8b2.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99985325,0.99985325,0.99985325,7.9239624e-05,1.1859482e-06,4.4424332e-06,2.2930595e-05,1.1942192e-05,1.0589735e-05,1.6416085e-05
./dataset/train\dyed-lifted-polyps\53e22e19-e76c-465b-bb9e-06d6d57c59ba.jpg,53e22e19-e76c-465b-bb9e-06d6d57c59ba.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9899192,0.9899192,0.9899192,0.00971758,2.7117408e-06,0.00010851913,0.00010529768,1.8209055e-05,5.6262546e-05,7.227651e-05
./dataset/train\dyed-lifted-polyps\562d4fe1-26b6-4661-84ea-d301046582c0.jpg,562d4fe1-26b6-4661-84ea-d301046582c0.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9436179,0.9436179,0.9436179,0.052458797,3.2705843e-06,1.713891e-05,1.6630669e-05,2.3254527e-06,0.00010719421,0.003776781
./dataset/train\dyed-lifted-polyps\56bafb14-95b0-4c8e-ae40-3e1a6a9c99fa.jpg,56bafb14-95b0-4c8e-ae40-3e1a6a9c99fa.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9991033,0.9991033,0.9991033,0.00083437323,1.7687778e-06,3.1116494e-06,1.5348909e-06,2.0791596e-05,1.2719712e-05,2.2333008e-05
./dataset/train\dyed-lifted-polyps\577b7101-e4c9-414f-b733-798e32aea526.jpg,577b7101-e4c9-414f-b733-798e32aea526.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.93809587,0.93809587,0.93809587,0.061756052,6.6299083e-07,5.7616096e-05,1.6172933e-05,1.8950046e-05,1.7506918e-05,3.718361e-05
./dataset/train\dyed-lifted-polyps\577d08fc-2465-4c9b-b31b-da2b4908952f.jpg,577d08fc-2465-4c9b-b31b-da2b4908952f.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99093294,0.99093294,0.99093294,0.00884393,1.7784068e-06,2.7952874e-06,9.5229525e-06,2.3670855e-05,6.6218236e-05,0.00011901812
