图像路径,文件名,真实标签,真实标签索引,预测标签,预测标签索引,是否预测正确,预测置信度,真实标签置信度,概率_dyed-lifted-polyps,概率_dyed-resection-margins,概率_esophagitis,概率_normal-cecum,概率_normal-pylorus,概率_normal-z-line,概率_polyps,概率_ulcerative-colitis
./dataset/val\dyed-lifted-polyps\82398d32-6a1c-428f-8a9e-a4d308a8a9c4.jpg,82398d32-6a1c-428f-8a9e-a4d308a8a9c4.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.77486455,0.2248868,0.2248868,0.77486455,1.4402893e-06,2.0954678e-05,5.7783112e-05,2.3519973e-05,0.00013815626,6.7147016e-06
./dataset/val\dyed-lifted-polyps\824d23e3-d425-4b3f-b6f8-3fb9a95bb412.jpg,824d23e3-d425-4b3f-b6f8-3fb9a95bb412.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.95423466,0.041164752,0.041164752,0.95423466,1.8621457e-06,0.002838804,0.0009444062,1.7939516e-06,0.0006013216,0.00021235994
./dataset/val\dyed-lifted-polyps\82530ab9-0162-4f11-8e80-686f7e7b92c6.jpg,82530ab9-0162-4f11-8e80-686f7e7b92c6.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.5585853,0.5585853,0.5585853,0.43909645,3.477353e-05,0.0013941658,0.0007046702,5.3670436e-05,9.5056246e-05,3.5924746e-05
./dataset/val\dyed-lifted-polyps\8376af61-5329-49b4-9bac-539237222251.jpg,8376af61-5329-49b4-9bac-539237222251.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.9223945,0.077119894,0.077119894,0.9223945,1.8597976e-06,0.00040012304,1.20374e-05,2.9981352e-06,4.9178187e-05,1.948907e-05
./dataset/val\dyed-lifted-polyps\8435d203-4e3e-49e8-a3ab-484edfef3d07.jpg,8435d203-4e3e-49e8-a3ab-484edfef3d07.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9753541,0.9753541,0.9753541,0.024506198,1.9484249e-05,9.948562e-06,5.09499e-06,1.0477456e-05,8.913103e-05,5.5526975e-06
./dataset/val\dyed-lifted-polyps\8442fea0-f2c5-4aa7-83c4-52e504164bae.jpg,8442fea0-f2c5-4aa7-83c4-52e504164bae.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.6411163,0.6411163,0.6411163,0.2942763,0.001110463,0.02776557,0.0020639626,0.0046455,0.00056901545,0.028452912
./dataset/val\dyed-lifted-polyps\8458357f-1692-4024-8d39-bafc541ef932.jpg,8458357f-1692-4024-8d39-bafc541ef932.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.61926925,0.61926925,0.61926925,0.3796812,2.3852913e-06,0.00048812275,8.9638685e-05,1.3066487e-05,3.951638e-05,0.0004168481
./dataset/val\dyed-lifted-polyps\853e1124-fc68-459e-aeea-30fa7a45c06d.jpg,853e1124-fc68-459e-aeea-30fa7a45c06d.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9011211,0.9011211,0.9011211,0.09877285,1.4781826e-06,8.4609457e-07,7.1089285e-05,4.4920253e-06,2.7355916e-05,8.911518e-07
./dataset/val\dyed-lifted-polyps\884abdb9-ce1e-4915-89be-177cac0f9e30.jpg,884abdb9-ce1e-4915-89be-177cac0f9e30.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99502474,0.99502474,0.99502474,0.004758517,1.43852485e-05,1.3432966e-06,4.573821e-05,6.229553e-06,1.674291e-05,0.00013230398
./dataset/val\dyed-lifted-polyps\905baa4e-2ba8-4eae-8053-4f5bcaa1db96.jpg,905baa4e-2ba8-4eae-8053-4f5bcaa1db96.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9994691,0.9994691,0.9994691,0.00042329,3.0135905e-06,5.8846563e-06,5.79038e-06,1.971757e-05,3.6312988e-05,3.6870693e-05
./dataset/val\dyed-lifted-polyps\9180f8fa-0cf2-4a94-a243-89e6f114d65e.jpg,9180f8fa-0cf2-4a94-a243-89e6f114d65e.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8784005,0.8784005,0.8784005,0.1205544,2.067409e-05,3.980948e-05,2.6613052e-05,7.333275e-06,1.62653e-05,0.0009344137
./dataset/val\dyed-lifted-polyps\93399e40-c199-401a-91df-51c8ccf625ff.jpg,93399e40-c199-401a-91df-51c8ccf625ff.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.96265703,0.96265703,0.96265703,0.033119336,7.055015e-05,0.0013972529,0.00035212122,0.00018159734,0.0010031929,0.0012189114
./dataset/val\dyed-lifted-polyps\937a44fd-69c2-45bf-b232-157d561a7d75.jpg,937a44fd-69c2-45bf-b232-157d561a7d75.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.96448374,0.96448374,0.96448374,0.03549398,3.7606614e-07,4.627513e-06,7.3874066e-06,1.6348317e-06,2.1406086e-06,6.118059e-06
./dataset/val\dyed-lifted-polyps\94931fe6-5ef9-4533-b6b0-fc2f717abd00.jpg,94931fe6-5ef9-4533-b6b0-fc2f717abd00.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.966349,0.966349,0.966349,0.029611407,0.00012389034,0.0001887368,0.003311859,9.454329e-05,0.00029070102,2.9848887e-05
./dataset/val\dyed-lifted-polyps\97695637-4d47-4c22-a460-ac49e0e2ce0e.jpg,97695637-4d47-4c22-a460-ac49e0e2ce0e.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9504951,0.9504951,0.9504951,0.04757818,0.00023649912,0.0007663917,0.00017750812,0.0006694207,4.935822e-05,2.747162e-05
./dataset/val\dyed-lifted-polyps\98088dcb-66d7-4d6b-bcc4-9d3284d53e7f.jpg,98088dcb-66d7-4d6b-bcc4-9d3284d53e7f.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.7228858,0.7228858,0.7228858,0.2711296,1.3073188e-06,0.0036615327,1.5809414e-05,1.9311967e-06,0.00012123329,0.0021828809
./dataset/val\dyed-lifted-polyps\995bc0cf-8158-46a2-9bcd-0d46a7aa8ef9.jpg,995bc0cf-8158-46a2-9bcd-0d46a7aa8ef9.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.7844608,0.7844608,0.7844608,0.19423269,0.00026652988,9.594389e-05,6.693104e-05,1.4558804e-05,0.007096072,0.0137665
./dataset/val\dyed-lifted-polyps\99615024-3048-4e38-bc5b-8f258f84cce8.jpg,99615024-3048-4e38-bc5b-8f258f84cce8.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9942074,0.9942074,0.9942074,0.004419576,6.2928243e-06,0.0001294983,2.156847e-06,8.058745e-06,0.00076522824,0.00046183835
./dataset/val\dyed-lifted-polyps\a045aa59-61a3-4a35-9f92-3a4004815465.jpg,a045aa59-61a3-4a35-9f92-3a4004815465.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.989938,0.989938,0.989938,0.009764487,3.8842777e-06,4.175849e-05,3.8635942e-05,4.069739e-05,0.0001708076,1.7881014e-06
./dataset/val\dyed-lifted-polyps\a0685864-7196-4ce9-9c35-2ee706ab181e.jpg,a0685864-7196-4ce9-9c35-2ee706ab181e.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9817141,0.9817141,0.9817141,0.016676173,2.6902942e-05,0.00015844704,0.0005383948,0.00031934524,2.9429886e-05,0.00053716876
./dataset/val\dyed-lifted-polyps\a16aea37-46a7-46b9-a1b6-135c42f78d93.jpg,a16aea37-46a7-46b9-a1b6-135c42f78d93.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99823654,0.99823654,0.99823654,0.0010784254,1.1864841e-05,0.00020874395,2.9564471e-06,5.8800797e-06,6.5207264e-06,0.00044903014
./dataset/val\dyed-lifted-polyps\a1ac75c9-a1cd-47ad-bc65-4901544be94e.jpg,a1ac75c9-a1cd-47ad-bc65-4901544be94e.jpg,dyed-lifted-polyps,0,ulcerative-colitis,7,0,0.41888642,0.35133356,0.35133356,0.19424246,0.0020559141,0.005910511,0.0010840397,0.0017992916,0.024687786,0.41888642
./dataset/val\dyed-lifted-polyps\a1e1c7f8-a30f-4b4f-9d62-3d356a864229.jpg,a1e1c7f8-a30f-4b4f-9d62-3d356a864229.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9825174,0.9825174,0.9825174,0.01618522,4.480131e-05,1.2039483e-05,0.00066906144,9.5207506e-05,0.00032445948,0.00015178639
./dataset/val\dyed-lifted-polyps\a2d26215-1dbb-4841-a16b-efe500629471.jpg,a2d26215-1dbb-4841-a16b-efe500629471.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99351805,0.99351805,0.99351805,0.0063795857,2.3122288e-06,4.6050187e-05,1.1965915e-05,1.10973115e-05,1.2534528e-05,1.8425582e-05
./dataset/val\dyed-lifted-polyps\a3bc28f6-be20-4cda-a424-6e90396c7b39.jpg,a3bc28f6-be20-4cda-a424-6e90396c7b39.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.896109,0.10364395,0.10364395,0.896109,4.0507266e-06,4.8131405e-05,0.00013877354,2.3837001e-05,2.3757342e-05,8.468323e-06
./dataset/val\dyed-lifted-polyps\a438893e-5870-4d11-9476-e47f63ef24b9.jpg,a438893e-5870-4d11-9476-e47f63ef24b9.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9834662,0.9834662,0.9834662,0.016392995,3.941329e-06,3.480363e-05,3.5816072e-05,2.2901091e-05,2.5274005e-05,1.812804e-05
./dataset/val\dyed-lifted-polyps\a4391f84-6aa1-4963-b0ad-b60b23f805e6.jpg,a4391f84-6aa1-4963-b0ad-b60b23f805e6.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.7087106,0.7087106,0.7087106,0.29030168,1.6267777e-05,0.00065245345,0.00020466269,1.2875817e-05,9.593911e-05,5.5481914e-06
./dataset/val\dyed-lifted-polyps\a4a0406d-25e7-4dc7-80bd-3d61f9e1e2d5.jpg,a4a0406d-25e7-4dc7-80bd-3d61f9e1e2d5.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9318119,0.9318119,0.9318119,0.05981153,2.091885e-06,0.0012246082,0.00013579003,4.182049e-06,3.4678556e-05,0.006975272
./dataset/val\dyed-lifted-polyps\a4fc9093-b709-4c46-9bc1-55407d60911d.jpg,a4fc9093-b709-4c46-9bc1-55407d60911d.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8843019,0.8843019,0.8843019,0.11504936,9.538253e-06,9.4776005e-06,0.00032481021,4.4168373e-05,0.00025547083,5.2480336e-06
./dataset/val\dyed-lifted-polyps\a5302d7a-18f8-4c15-9daa-9b0777f855eb.jpg,a5302d7a-18f8-4c15-9daa-9b0777f855eb.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9663885,0.9663885,0.9663885,0.029484317,0.00018770661,7.443759e-05,0.0005967688,0.00040840008,0.0016166398,0.0012432162
./dataset/val\dyed-lifted-polyps\a5407664-0edc-40d8-8734-47776eb8ec74.jpg,a5407664-0edc-40d8-8734-47776eb8ec74.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.997995,0.997995,0.997995,0.0019759517,8.3896805e-07,5.9323115e-06,4.953905e-06,1.2199461e-05,4.5190855e-06,5.880672e-07
./dataset/val\dyed-lifted-polyps\a57c2de7-328d-49a6-ad31-3f8c5e711de8.jpg,a57c2de7-328d-49a6-ad31-3f8c5e711de8.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9225396,0.9225396,0.9225396,0.0765736,0.00043477595,2.0090265e-06,1.0393208e-05,2.2604074e-05,0.00022093373,0.00019612322
./dataset/val\dyed-lifted-polyps\a5cf92b3-ddaf-411b-ac9e-391a12469325.jpg,a5cf92b3-ddaf-411b-ac9e-391a12469325.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9680045,0.9680045,0.9680045,0.027581904,6.807547e-05,0.00063922757,0.0024611785,0.00017062984,8.6248125e-05,0.000988323
./dataset/val\dyed-lifted-polyps\a673ca7c-b308-4a4d-8ef7-b13025b13371.jpg,a673ca7c-b308-4a4d-8ef7-b13025b13371.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.8890255,0.11073178,0.11073178,0.8890255,1.1200094e-06,0.00011631137,1.3171613e-06,2.2798517e-06,6.4843766e-06,0.00011509749
./dataset/val\dyed-lifted-polyps\a68486e4-d36c-4c3f-9cf1-277d8eb6fb5b.jpg,a68486e4-d36c-4c3f-9cf1-277d8eb6fb5b.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.940353,0.940353,0.940353,0.05900879,5.6533145e-06,0.00037225994,0.00017279416,7.484799e-06,5.56703e-05,2.4380071e-05
./dataset/val\dyed-lifted-polyps\a6d1bb4f-e9fb-46b7-bdbf-babaf0b06581.jpg,a6d1bb4f-e9fb-46b7-bdbf-babaf0b06581.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.89934856,0.89934856,0.89934856,0.09986854,6.731862e-06,0.00018081932,4.7438003e-05,2.5572586e-05,7.123169e-05,0.00045121682
./dataset/val\dyed-lifted-polyps\a6ec9dbf-4e31-4535-b625-f96df8db6125.jpg,a6ec9dbf-4e31-4535-b625-f96df8db6125.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9701082,0.9701082,0.9701082,0.022029862,1.1737894e-06,0.0023183732,4.5870984e-06,3.2770167e-06,8.382361e-05,0.005450667
./dataset/val\dyed-lifted-polyps\a7c35d25-0809-4866-a913-4edfd2caed1e.jpg,a7c35d25-0809-4866-a913-4edfd2caed1e.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9991059,0.9991059,0.9991059,0.00080998533,5.732826e-07,7.025599e-07,1.1371478e-05,8.9410805e-06,5.321723e-05,9.2870005e-06
./dataset/val\dyed-lifted-polyps\a7ce16a6-9823-4f7b-bff4-4788dc64713b.jpg,a7ce16a6-9823-4f7b-bff4-4788dc64713b.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9527727,0.9527727,0.9527727,0.040484805,6.473094e-05,9.272288e-05,0.000113297545,0.00092909293,0.0054444834,9.821744e-05
./dataset/val\dyed-lifted-polyps\a81bfec9-625e-4a72-b9a5-70b2baa60cac.jpg,a81bfec9-625e-4a72-b9a5-70b2baa60cac.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.90844125,0.09076441,0.09076441,0.90844125,1.4208824e-05,0.00028408165,0.00012495604,8.367383e-06,0.0002938814,6.8856614e-05
./dataset/val\dyed-lifted-polyps\a82012c2-dfa2-4957-9cfc-6c77607caad5.jpg,a82012c2-dfa2-4957-9cfc-6c77607caad5.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8094132,0.8094132,0.8094132,0.19048214,2.516061e-05,1.4664778e-05,5.624332e-06,3.2546963e-05,2.4830806e-06,2.4273271e-05
./dataset/val\dyed-lifted-polyps\a84656a5-26ab-4c2f-ba45-2854bc9017d8.jpg,a84656a5-26ab-4c2f-ba45-2854bc9017d8.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.97237545,0.027115615,0.027115615,0.97237545,1.9025689e-05,0.00029083053,0.00016075898,1.6740625e-05,1.2321252e-05,9.230348e-06
./dataset/val\dyed-lifted-polyps\a8baebbb-4d49-4375-ab04-ae5a88eab27a.jpg,a8baebbb-4d49-4375-ab04-ae5a88eab27a.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.5541353,0.5541353,0.5541353,0.4457616,4.3082136e-06,2.9486593e-05,2.68185e-05,3.2612284e-06,2.277874e-05,1.637563e-05
./dataset/val\dyed-lifted-polyps\a9020c35-f9eb-48c4-b511-f6584808a7ce.jpg,a9020c35-f9eb-48c4-b511-f6584808a7ce.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9958009,0.9958009,0.9958009,0.0028632593,1.1454794e-05,1.0224099e-05,0.00027959773,0.00019733429,0.00079748133,3.984109e-05
./dataset/val\dyed-lifted-polyps\a9f9b095-296d-46a4-90d9-266e8759ccd6.jpg,a9f9b095-296d-46a4-90d9-266e8759ccd6.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9963426,0.9963426,0.9963426,0.003370119,3.5731337e-06,9.080942e-05,0.00010564309,2.2242773e-05,2.0554653e-05,4.447636e-05
./dataset/val\dyed-lifted-polyps\aa195a2e-ea00-4c36-8773-254f86645b9a.jpg,aa195a2e-ea00-4c36-8773-254f86645b9a.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9257849,0.9257849,0.9257849,0.07252936,9.976911e-06,0.0011353997,0.00014151132,0.00026743748,8.52637e-05,4.6206562e-05
./dataset/val\dyed-lifted-polyps\aa3978e4-6885-4919-88bc-bede64743e00.jpg,aa3978e4-6885-4919-88bc-bede64743e00.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99677306,0.99677306,0.99677306,0.0031661994,4.5911015e-06,4.2253745e-07,1.245153e-05,1.7348066e-05,2.0977512e-05,4.8757497e-06
./dataset/val\dyed-lifted-polyps\aa73426e-5f8a-4a97-9dba-aa0c654b64f6.jpg,aa73426e-5f8a-4a97-9dba-aa0c654b64f6.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9635694,0.9635694,0.9635694,0.036304384,4.4524786e-06,2.3251414e-06,7.1736495e-06,4.4231833e-06,1.1380668e-06,0.00010673392
./dataset/val\dyed-lifted-polyps\ad10a865-c6ca-4563-9350-8a1764441b38.jpg,ad10a865-c6ca-4563-9350-8a1764441b38.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.78696424,0.78696424,0.78696424,0.21141481,0.000101731035,0.00039535074,0.00036616152,0.0003169657,5.370392e-05,0.0003870789
./dataset/val\dyed-lifted-polyps\ad337369-7968-4eef-a761-d06eab0d1ae2.jpg,ad337369-7968-4eef-a761-d06eab0d1ae2.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8475798,0.8475798,0.8475798,0.14801654,6.0728194e-06,0.0012720445,6.652253e-05,2.3682722e-05,0.0003865197,0.0026488674
./dataset/val\dyed-lifted-polyps\ad4636bb-d872-4779-b1a3-db3fa6cab9f5.jpg,ad4636bb-d872-4779-b1a3-db3fa6cab9f5.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.59244335,0.40692624,0.40692624,0.59244335,3.24799e-07,0.00038059778,6.927199e-06,2.4701053e-06,1.9420846e-05,0.00022065312
./dataset/val\dyed-lifted-polyps\ad52c424-4141-4d23-a931-084f989f4e46.jpg,ad52c424-4141-4d23-a931-084f989f4e46.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.997474,0.997474,0.997474,0.0023599188,2.8530718e-07,4.3255254e-06,5.9971903e-06,1.2924913e-06,0.00014513271,9.075865e-06
./dataset/val\dyed-lifted-polyps\adc09942-ecb5-479e-bb59-f02f336e4ac7.jpg,adc09942-ecb5-479e-bb59-f02f336e4ac7.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.73667747,0.73667747,0.73667747,0.25751525,0.0005993167,0.0025330377,0.00030761998,0.0022104802,1.6629825e-05,0.00014018663
./dataset/val\dyed-lifted-polyps\adcbe383-4ed3-4685-bba3-64050b3ddc96.jpg,adcbe383-4ed3-4685-bba3-64050b3ddc96.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99892825,0.99892825,0.99892825,0.0010412366,9.4594833e-07,3.7793626e-07,3.9189026e-06,1.7972116e-06,1.4845426e-06,2.1954678e-05
./dataset/val\dyed-lifted-polyps\ae5cd299-4245-4860-87aa-723239515a30.jpg,ae5cd299-4245-4860-87aa-723239515a30.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.94768775,0.94768775,0.94768775,0.019258961,0.00022864607,0.0053999242,0.0005075875,0.0032419804,0.0005195399,0.023155572
./dataset/val\dyed-lifted-polyps\af472d2b-1d54-49bb-8eb6-864962fc056b.jpg,af472d2b-1d54-49bb-8eb6-864962fc056b.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9974312,0.9974312,0.9974312,0.0025608968,4.1337813e-07,4.5438128e-07,8.367511e-07,3.0263054e-06,1.4700096e-06,1.7060364e-06
./dataset/val\dyed-lifted-polyps\b14cfcc7-e73d-4a81-9fff-e2ebe024eb4a.jpg,b14cfcc7-e73d-4a81-9fff-e2ebe024eb4a.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.95745236,0.042425312,0.042425312,0.95745236,1.0660925e-05,5.255755e-05,1.6451497e-05,2.7563186e-05,1.8577199e-06,1.3301169e-05
./dataset/val\dyed-lifted-polyps\b17c4984-2819-4281-893e-850c3117261e.jpg,b17c4984-2819-4281-893e-850c3117261e.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9965828,0.9965828,0.9965828,0.0033299944,8.544758e-07,6.1824926e-06,4.3781176e-05,1.0772725e-05,1.935521e-05,6.209461e-06
./dataset/val\dyed-lifted-polyps\b1f5cb7f-8f6d-43c2-a408-2cf5a062f80b.jpg,b1f5cb7f-8f6d-43c2-a408-2cf5a062f80b.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.68916273,0.30808657,0.30808657,0.68916273,5.7265763e-05,0.00040732572,0.0013108571,8.7906665e-05,8.3921535e-05,0.0008033592
./dataset/val\dyed-lifted-polyps\b22efb41-24cb-4daf-9057-0b19742ac42c.jpg,b22efb41-24cb-4daf-9057-0b19742ac42c.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9923619,0.9923619,0.9923619,0.0073791025,9.65588e-07,8.320556e-05,2.334763e-05,7.738777e-06,5.4556927e-05,8.920722e-05
./dataset/val\dyed-lifted-polyps\b248ef35-25ac-48f1-ab12-88205d7ace97.jpg,b248ef35-25ac-48f1-ab12-88205d7ace97.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.6728171,0.6728171,0.6728171,0.3248315,3.2545718e-06,0.0020880483,1.923081e-05,3.5478524e-06,5.9616188e-05,0.00017767207
./dataset/val\dyed-lifted-polyps\b29067e1-b685-486b-a507-a9bda7a2da1e.jpg,b29067e1-b685-486b-a507-a9bda7a2da1e.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.6836412,0.6836412,0.6836412,0.31136495,0.004837383,1.291875e-05,4.862623e-05,4.6244237e-05,3.972055e-05,9.00883e-06
./dataset/val\dyed-lifted-polyps\b37bf38c-4747-4f4f-9587-f3d6dbcb13b7.jpg,b37bf38c-4747-4f4f-9587-f3d6dbcb13b7.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.9948053,0.005113396,0.005113396,0.9948053,3.033916e-06,6.5268696e-06,3.252405e-05,4.9676873e-06,3.1168318e-05,3.0652502e-06
./dataset/val\dyed-lifted-polyps\b3da8e03-aee5-485b-9210-21e149ad569a.jpg,b3da8e03-aee5-485b-9210-21e149ad569a.jpg,dyed-lifted-polyps,0,dyed-resection-margins,1,0,0.93714875,0.06193139,0.06193139,0.93714875,1.1036629e-05,0.00019175002,0.00040374068,4.539268e-05,0.00023104556,3.695185e-05
./dataset/val\dyed-lifted-polyps\b41e6ae6-049c-4dde-9a91-390922f8235f.jpg,b41e6ae6-049c-4dde-9a91-390922f8235f.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.96313864,0.96313864,0.96313864,0.025983639,5.8445723e-05,0.0002001874,3.6253867e-05,1.25698125e-05,0.00018430856,0.010385943
./dataset/val\dyed-lifted-polyps\b43a4c4c-7b97-4af9-a31c-316fb28b43f3.jpg,b43a4c4c-7b97-4af9-a31c-316fb28b43f3.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.94901055,0.94901055,0.94901055,0.05082898,1.5023618e-05,3.9955652e-05,7.186601e-05,1.1323833e-05,1.3182837e-05,9.229261e-06
./dataset/val\dyed-lifted-polyps\b49e6b93-4d8b-4cba-8ea1-c0626ed684a0.jpg,b49e6b93-4d8b-4cba-8ea1-c0626ed684a0.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.6712456,0.6712456,0.6712456,0.3286722,4.748506e-06,1.2611745e-06,6.951556e-05,2.8574939e-06,2.7014041e-06,1.1008618e-06
./dataset/val\dyed-lifted-polyps\b55608ff-885e-4605-993c-869afc73b145.jpg,b55608ff-885e-4605-993c-869afc73b145.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.72060245,0.72060245,0.72060245,0.2742966,6.4344904e-06,0.0010494832,2.3571565e-05,1.1055159e-05,0.000389887,0.0036204944
./dataset/val\dyed-lifted-polyps\b5e24486-2569-4192-9504-c7423d69dbe4.jpg,b5e24486-2569-4192-9504-c7423d69dbe4.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9852042,0.9852042,0.9852042,0.012325287,5.9474196e-06,2.3738574e-05,5.252593e-05,0.00023366026,0.0021291838,2.5454661e-05
./dataset/val\dyed-lifted-polyps\b608a8e8-c83d-4eb5-ae70-8c07edadd247.jpg,b608a8e8-c83d-4eb5-ae70-8c07edadd247.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8581122,0.8581122,0.8581122,0.10461556,5.218667e-06,0.000111145644,0.00054353627,2.8579047e-05,0.03655867,2.5132347e-05
./dataset/val\dyed-lifted-polyps\b618b8d2-bc84-4bc8-ab7a-bd2cec25546d.jpg,b618b8d2-bc84-4bc8-ab7a-bd2cec25546d.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9974814,0.9974814,0.9974814,0.0022905243,1.3697883e-05,4.5685403e-05,6.698273e-05,8.85894e-05,3.2437517e-06,9.988753e-06
./dataset/val\dyed-lifted-polyps\b6b49681-b658-4ddd-9f8a-a2fc1f7cca64.jpg,b6b49681-b658-4ddd-9f8a-a2fc1f7cca64.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.9497598,0.9497598,0.9497598,0.049982853,7.824596e-07,7.5783964e-06,0.00012920106,7.0968676e-06,0.000111086985,1.6119989e-06
./dataset/val\dyed-lifted-polyps\b6f79345-586f-4d91-9cf3-0fb09f69c2ca.jpg,b6f79345-586f-4d91-9cf3-0fb09f69c2ca.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.99725384,0.99725384,0.99725384,0.0025941709,1.07338765e-05,7.185253e-08,5.3356394e-05,2.3935414e-05,5.0900017e-05,1.3092978e-05
./dataset/val\dyed-lifted-polyps\b88839a1-a00e-4c2a-bdb0-652e5dc7e64a.jpg,b88839a1-a00e-4c2a-bdb0-652e5dc7e64a.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.8548945,0.8548945,0.8548945,0.1402285,8.7932975e-05,1.2857293e-05,2.3381523e-05,4.7915142e-05,0.0046657897,3.9180624e-05
./dataset/val\dyed-lifted-polyps\b8ba70d6-bfa4-4ac1-9042-7b7cdfccc55b.jpg,b8ba70d6-bfa4-4ac1-9042-7b7cdfccc55b.jpg,dyed-lifted-polyps,0,dyed-lifted-polyps,0,1,0.873761,0.873761,0.873761,0.1256295,1.88643e-05,0.00012568185,0.00013768492,0.00031108843,1.0605069e-05,5.557297e-06
